Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
357,1,15.005,45762,30291,47604,166,198,19,0.543954589351827,0.9527483456251284
357,2,15.01414213562373,47255,26985,39424,190,212,18,0.5206124017392177,0.9399371708444616
357,3,15.025980762113534,53211,24025,32577,217,227,18,0.5206124017392177,0.9399371708444616
357,4,15.04,61804,21375,26852,249,243,21,0.5259187226147573,0.9494499712492037
357,5,15.055901699437495,71601,19004,22072,285,260,25,0.5312842103419998,0.9417000302815463
357,6,15.073484692283495,81098,16882,18087,325,278,25,0.5159121496180886,0.9413195049138571
357,7,15.092601295887262,89182,14983,14770,371,296,30,0.5373025534572823,0.9560160931833284
357,8,15.113137084989848,95561,13285,12016,422,316,28,0.5391419085241755,0.9575637972038914
357,9,15.135,100544,11766,9734,480,337,27,0.5279944843790785,0.94839472182181
357,10,15.158113883008419,104529,10407,7848,546,360,26,0.523163719075953,0.944799186601074
357,11,15.182414363469547,107782,9193,6295,619,383,28,0.49049458650577266,0.9434697658519353
357,12,15.207846096908264,110461,8108,5019,700,408,31,0.5137584723029556,0.9346811004668513
357,13,15.234360832905159,112670,7140,3977,791,433,28,0.484992723721819,0.9411802110014197
357,14,15.261916017074176,114483,6275,3128,891,460,28,0.5113271203300658,0.9735367753645987
357,15,15.290473750965557,115962,5504,2442,1002,489,28,0.5244954246997192,0.9627112719286159
357,16,15.32,117154,4817,1890,1123,518,30,0.5255217814192076,0.9709780824921107
357,17,15.350463978177501,118101,4206,1448,1225,549,29,0.5496909372742214,0.9845034623161619
357,18,15.381837661840736,118892,3665,1101,1304,581,30,0.5598409704154768,1.0260186015372046
357,19,15.414095399636365,119554,3188,831,1364,615,33,0.5574618780775417,1.0557818787907247
357,20,15.447213595499958,120102,2768,623,1410,649,32,0.5406249125121341,1.076542229991006
357,21,15.481170447970364,120552,2401,465,1445,685,35,0.5538737456942305,1.0798770013880343
357,22,15.515945733580578,120915,2080,346,1471,721,39,0.5583110005294756,1.0658818156208938
357,23,15.551520625180963,121206,1800,256,1490,759,44,0.5482892069565511,1.0844781127897856
357,24,15.587877538267962,121436,1557,188,1503,797,48,0.5882053931104564,1.1056146213193416
357,25,15.625,121613,1345,138,1513,835,54,0.572454775797697,1.1248602501522842
357,26,15.662872536767061,121746,1161,101,1519,874,63,0.6017712786048338,1.129070974142164
357,27,15.701480577065395,121841,1002,74,1523,913,74,0.5807692145289991,1.1417145848477155
357,28,15.740810367098085,121906,863,54,1524,951,88,0.5896495617742323,1.151335606319455
357,29,15.780848897034502,121946,744,39,1523,988,101,0.6026198888383759,1.1631321175491747
357,30,15.82158383625775,121965,641,28,1520,1025,114,0.6178797923044688,1.1901296137042936
357,31,15.863003476238653,121965,551,20,1516,1060,132,0.6283435400306063,1.203449759955073
357,32,15.905096679918781,121951,474,14,1511,1093,160,0.6433163791244677,1.214600163367479
357,33,15.947852836678775,121926,408,10,1503,1115,174,0.6526041301139885,1.2258766722182761
357,34,15.9912618221237,121911,350,7,1496,1128,229,0.6646563793383002,1.2365064603718725
357,35,16.035313962042434,121898,301,5,1484,1130,264,0.6614689856925717,1.2389972427667615
357,36,16.08,121903,259,3,1471,1128,311,0.6741224774104849,1.2487125601998121
357,37,16.12531106810517,121906,222,2,1455,1121,359,0.670978598490274,1.2581432949358227
357,38,16.171238660564107,121911,191,2,1438,1111,434,0.6808577444477568,1.2739397090976743
357,39,16.217774609687687,121917,164,1,1418,1096,516,0.6921931774144441,1.2815463744371522
357,40,16.264911064067352,121931,142,1,1393,1077,626,0.6974220898151927,1.2923440869746947
357,41,16.312640468673735,121951,122,0,1363,1054,738,0.7011009515962541,1.2980925706410207
357,42,16.36095554666565,121985,105,0,1330,1024,851,0.7052121049181099,1.3019489772670663
357,43,16.40984928272493,122030,91,0,1295,984,1007,0.7117248853463704,1.3097628421564764
357,44,16.459314907756376,122092,78,0,1254,932,1175,0.7159610834432645,1.314878279563146
357,45,16.509345884812358,122181,68,0,1210,869,1347,0.7201181149856384,1.3186425180461072
357,46,16.559935896118812,122294,59,0,1163,798,1574,0.7258178147393683,1.323541893836615
