Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
538,1,15.005,45117,42347,29840,194,150,14,0.3949037673002299,0.9605728119446706
538,2,15.01414213562373,38805,37213,29455,239,179,14,0.3949037673002299,0.9605728119446706
538,3,15.025980762113534,35938,35742,31287,295,214,14,0.3949037673002299,0.9605728119446706
538,4,15.04,34129,34853,33709,364,254,15,0.4233562304462169,0.9669687710734995
538,5,15.055901699437495,32375,33919,36340,447,303,16,0.4337075724447955,0.9512091842101553
538,6,15.073484692283495,30574,32863,39137,549,360,16,0.4343750086180489,0.9801857268390992
538,7,15.092601295887262,28715,31668,42094,672,426,19,0.42716678296864535,1.0025414401841282
538,8,15.113137084989848,26798,30323,45205,820,504,20,0.41462476966780537,1.0008659474458381
538,9,15.135,24829,28821,48462,997,595,19,0.4190672675706563,0.9899352671343523
538,10,15.158113883008419,22817,27160,51854,1144,700,22,0.41566196973296243,0.9745341309200044
538,11,15.182414363469547,20824,25404,55416,1262,820,24,0.4016705298943278,0.9911126375443531
538,12,15.207846096908264,18864,23577,59131,1357,957,24,0.3996986190593876,0.9822521387928947
538,13,15.234360832905159,16942,21697,62963,1432,1091,24,0.3996986190593876,0.9822521387928947
538,14,15.261916017074176,15080,19801,66886,1491,1200,24,0.3996986190593876,0.9822521387928947
538,15,15.290473750965557,13302,17928,70875,1539,1288,25,0.41466753101887527,0.9830291796823926
538,16,15.32,11619,16103,74871,1577,1359,29,0.400566035917136,0.9906152821016655
538,17,15.350463978177501,10041,14345,78804,1607,1416,26,0.4217156676249277,0.9933399773370051
538,18,15.381837661840736,8581,12673,82610,1633,1463,29,0.40324669820249026,1.0058173607735692
538,19,15.414095399636365,7247,11103,86226,1655,1501,27,0.40981508643508513,1.0059421046887618
538,20,15.447213595499958,6049,9648,89603,1675,1533,29,0.4247837736174889,0.9972373803083374
538,21,15.481170447970364,4991,8316,92704,1691,1559,37,0.41863741757159617,0.9915650764001527
538,22,15.515945733580578,4071,7113,95508,1706,1581,35,0.43276717807751025,1.0089374523506731
538,23,15.551520625180963,3285,6041,98007,1719,1599,37,0.4097904976553037,1.0114502594773365
538,24,15.587877538267962,2625,5096,100203,1732,1615,40,0.40149829366990747,1.0175275526639722
538,25,15.625,2077,4272,102111,1742,1629,41,0.4089464098548501,1.0181959884958465
538,26,15.662872536767061,1630,3562,103755,1752,1641,50,0.3960736493072294,1.0290047979007433
538,27,15.701480577065395,1269,2955,105159,1760,1650,54,0.39458721176303535,1.014548814154967
538,28,15.740810367098085,982,2440,106355,1768,1658,65,0.3930596221410621,1.02551508469733
538,29,15.780848897034502,754,2007,107370,1774,1664,67,0.3794073140228711,1.0426912036999307
538,30,15.82158383625775,576,1645,108232,1779,1669,70,0.3644394289124104,1.0431842067769146
538,31,15.863003476238653,438,1344,108964,1784,1674,81,0.3575205934568002,1.0492919396981075
538,32,15.905096679918781,332,1094,109587,1788,1677,94,0.35745475784095343,1.0588332551274404
538,33,15.947852836678775,250,889,110122,1791,1679,107,0.3503306292415997,1.0619201824066995
538,34,15.9912618221237,187,721,110588,1793,1680,118,0.34363346041237236,1.0646321568993637
538,35,16.035313962042434,140,583,110996,1794,1680,139,0.35072557575362157,1.0653548970326276
538,36,16.08,104,470,111357,1794,1678,161,0.34473415518489686,1.0683715106928098
538,37,16.12531106810517,78,379,111682,1793,1676,181,0.34562520900910493,1.0693208667535459
538,38,16.171238660564107,58,305,111980,1792,1672,211,0.3372531481537547,1.0704122330501569
538,39,16.217774609687687,43,245,112254,1789,1667,244,0.33363041548073413,1.0698149242015138
538,40,16.264911064067352,32,196,112512,1785,1660,280,0.3375871125587907,1.0733244670599535
538,41,16.312640468673735,23,157,112758,1780,1652,320,0.3321884922107372,1.0766880989710337
538,42,16.36095554666565,17,126,112994,1773,1642,347,0.3302771828366246,1.0740742982049063
538,43,16.40984928272493,13,100,113225,1767,1633,406,0.32942276284281174,1.0744014645215412
538,44,16.459314907756376,9,80,113444,1759,1621,459,0.32752313345172956,1.0747511901630429
538,45,16.509345884812358,7,64,113666,1749,1607,527,0.321033716932425,1.0781990878672807
538,46,16.559935896118812,5,51,113886,1738,1591,609,0.3200392909387554,1.077211768407506
538,47,16.611078831094247,4,40,114109,1724,1571,698,0.32116669972288725,1.0754494847177691
538,48,16.662768775266123,3,32,114338,1708,1549,779,0.3189711270024862,1.0776881685443682
538,49,16.715,2,25,114572,1691,1526,878,0.3145128837361223,1.0775684058078379
538,50,16.76776695296637,1,20,114806,1672,1500,993,0.31269395046330584,1.0781755972438245
538,51,16.821064249278425,1,16,115044,1651,1472,1142,0.3071219379656793,1.0784754089440902
538,52,16.874886663241274,1,13,115288,1625,1439,1265,0.30342679062921907,1.0785355660780929
538,53,16.929229120659336,0,10,115545,1600,1405,1408,0.3003616612189223,1.0798451399377498
538,54,16.984086691654376,0,8,115802,1572,1370,1595,0.2985223965323199,1.0800392873051057
538,55,17.039454583951308,0,6,116061,1541,1330,1794,0.2981790483197273,1.080100092698429
538,56,17.09532813659341,0,5,116333,1506,1287,1986,0.2965146237036739,1.0799672898343666
538,57,17.151702814052165,0,4,116612,1471,1243,2190,0.2926535786050813,1.0806449775306708
538,58,17.208574200700532,0,3,116892,1434,1199,2435,0.2898298522202283,1.0805174746923447
538,59,17.26593799562124,0,2,117171,1395,1153,2648,0.29132921471372475,1.0809344892679817
538,60,17.32379000772445,0,2,117457,1356,1108,2910,0.29246439715618466,1.081592139531096
538,61,17.38212615115153,0,1,117733,1316,1062,3161,0.2906992617340757,1.0813309258803965
538,62,17.44094244094366,0,1,118011,1276,1018,3409,0.28981229747262827,1.0811946957311565
538,63,17.500234988956038,0,1,118282,1237,972,3663,0.28802450489688686,1.0814160861747797
538,64,17.56,0,0,118551,1199,915,3863,0.2865094255934146,1.0820977601118433
538,65,17.62023376819703,0,0,118837,1165,852,4111,0.2858825903888195,1.081635413874678
538,66,17.680932673529867,0,0,119121,1132,783,4362,0.2845092806476896,1.0815649025079346
538,67,17.74209317857727,0,0,119411,1100,709,4574,0.28291140225033745,1.0819131597213767
538,68,17.80371182542001,0,0,119704,1071,635,4764,0.2826240395204007,1.0820816760288618
538,69,17.865785232706735,0,0,119987,1046,564,4899,0.28030150870510157,1.0818472711035485
538,70,17.928310092869264,0,0,120255,1025,497,4990,0.28054459703935836,1.081262707258789
538,71,17.991283169477608,0,0,120502,1009,437,5051,0.2786480190321314,1.0811615848748648
