Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
4436,1,15.0,40918,27267,29333,198,104,12,0.4890598936038713,1.0992519021440925
4436,2,15.0,48366,22601,27142,245,101,12,0.4890598936038713,1.0992519021440925
4436,3,15.0,56835,18712,25041,303,98,12,0.4890598936038713,1.0992519021440925
4436,4,15.0,65508,15469,22898,375,96,12,0.4890598936038713,1.0992519021440925
4436,5,15.0,73563,12764,20692,463,93,13,0.4896979636933857,1.1075536638240409
4436,6,15.0,80451,10508,18476,572,91,14,0.47895079386883943,1.1275248373132476
4436,7,15.0,86011,8626,16327,705,89,16,0.4875392128986296,1.1281272760321994
4436,8,15.0,90351,7056,14307,868,86,16,0.4875392128986296,1.1281272760321994
4436,9,15.0,93651,5747,12452,1028,84,18,0.4897160435211989,1.1516967004258136
4436,10,15.0,96245,4660,10785,1164,82,20,0.4899975722041501,1.1415536223547356
4436,11,15.0,98397,3766,9310,1279,80,21,0.495439722550058,1.139828969556156
4436,12,15.0,100220,3033,8018,1376,78,20,0.4948016827652476,1.1442638601497581
4436,13,15.0,101771,2437,6891,1457,76,19,0.5163153959232384,1.185668209659588
4436,14,15.0,103090,1954,5912,1524,74,21,0.5070022389516337,1.168387841323824
4436,15,15.0,104209,1563,5065,1581,72,21,0.5070022389516337,1.168387841323824
4436,16,15.0,105159,1249,4335,1628,70,21,0.5070022389516337,1.168387841323824
4436,17,15.0,105964,997,3706,1666,68,22,0.5029636299934469,1.1857145972379426
4436,18,15.0,106645,794,3166,1699,67,23,0.5104445065525913,1.1903945755526633
4436,19,15.0,107222,633,2702,1725,65,21,0.47959082468896064,1.1699101735791457
4436,20,15.0,107712,504,2306,1748,63,20,0.4891813867258049,1.2068927406346084
4436,21,15.0,108125,400,1966,1766,62,24,0.5045906646416586,1.220582096909925
4436,22,15.0,108475,318,1676,1781,60,22,0.543570148149598,1.2809118808987991
4436,23,15.0,108773,253,1428,1794,59,21,0.5236723360551547,1.274634016682529
4436,24,15.0,109026,201,1217,1804,57,21,0.5236723360551547,1.274634016682529
4436,25,15.0,109239,159,1036,1813,56,25,0.5538528328616743,1.2877406415333041
4436,26,15.0,109421,127,883,1820,54,22,0.514508622173083,1.2846675484485042
4436,27,15.0,109578,100,751,1826,53,23,0.5228948616485368,1.2896043751728616
4436,28,15.0,109711,80,640,1831,52,23,0.5104426698537916,1.284413378174429
4436,29,15.0,109824,63,545,1835,50,23,0.5267169493392199,1.2930737909133356
4436,30,15.0,109921,50,463,1838,49,22,0.5600767163182172,1.2919478049348163
4436,31,15.0,110004,40,394,1841,48,17,0.5690400524571153,1.2790250191287784
4436,32,15.0,110075,31,336,1844,47,17,0.5690400524571153,1.2790250191287784
4436,33,15.0,110133,25,286,1847,45,15,0.5476293186896677,1.313958646943571
4436,34,15.0,110183,20,243,1849,44,18,0.5967539396710582,1.313344982034393
4436,35,15.0,110226,15,207,1850,43,17,0.5902458108217957,1.3083526537359027
4436,36,15.0,110264,12,176,1852,42,18,0.5603897754911737,1.306097348623296
4436,37,15.0,110297,10,150,1853,41,18,0.5802309684169898,1.323175743948624
4436,38,15.0,110326,7,127,1854,40,16,0.6306245571026773,1.3426987986613315
4436,39,15.0,110351,6,108,1855,39,19,0.6544444745811313,1.3452398586794898
4436,40,15.0,110373,5,92,1855,38,16,0.6357724391641214,1.3341820727097766
4436,41,15.0,110393,3,78,1856,37,13,0.6720379961915071,1.3396558842122241
4436,42,15.0,110410,3,66,1857,36,15,0.7106228236503604,1.349401370242657
4436,43,15.0,110423,2,56,1857,35,15,0.7106228236503604,1.349401370242657
4436,44,15.0,110436,1,48,1858,35,16,0.6695112206016253,1.3442986072093024
