Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
4424,1,15.0,33299,44914,40468,180,192,14,0.4557006676704515,0.9051761470546547
4424,2,15.0,31745,37176,34025,223,186,14,0.4557006676704515,0.9051761470546547
4424,3,15.0,34432,30741,29667,276,181,14,0.4557006676704515,0.9051761470546547
4424,4,15.0,39626,25388,26324,342,176,14,0.4557006676704515,0.9051761470546547
4424,5,15.0,46661,20934,23507,423,171,14,0.4557006676704515,0.9051761470546547
4424,6,15.0,54864,17228,20961,522,166,17,0.4505642183756109,0.9448175839705335
4424,7,15.0,63349,14143,18560,645,161,21,0.42183211156162936,0.9520880936333136
4424,8,15.0,71175,11574,16270,795,157,20,0.45258784517623274,0.9231371107213142
4424,9,15.0,77674,9436,14108,933,152,22,0.4257043666832728,0.9035321753853526
4424,10,15.0,82810,7666,12125,1058,148,22,0.4257043666832728,0.9035321753853526
4424,11,15.0,86830,6208,10353,1167,144,23,0.42702175358043176,0.9067782881236879
4424,12,15.0,90019,5013,8797,1262,140,23,0.4342204894462202,0.9009363930294225
4424,13,15.0,92591,4038,7448,1343,136,23,0.4342204894462202,0.9009363930294225
4424,14,15.0,94691,3246,6289,1412,132,25,0.43752191575363253,0.9183506013449448
4424,15,15.0,96415,2605,5298,1471,129,25,0.43752191575363253,0.9183506013449448
4424,16,15.0,97836,2088,4456,1520,125,25,0.40861809024334605,0.951334720343759
4424,17,15.0,99007,1671,3742,1562,122,26,0.4016614677707492,0.9682093244177691
4424,18,15.0,99972,1336,3139,1597,118,27,0.4143789255215723,0.9742435582541286
4424,19,15.0,100768,1067,2630,1627,115,26,0.4016614677707492,0.9682093244177691
4424,20,15.0,101425,852,2202,1651,112,26,0.4001399742965195,0.9922547635036143
4424,21,15.0,101967,679,1843,1672,109,24,0.37484565566336264,1.0379040968600302
4424,22,15.0,102414,542,1541,1690,106,23,0.3585861599051946,1.0567232587089408
4424,23,15.0,102783,432,1288,1705,103,25,0.3385086674936413,1.0730432867354014
4424,24,15.0,103088,344,1077,1717,100,26,0.32397062030741797,1.0902767613592785
4424,25,15.0,103341,274,899,1727,98,26,0.32397062030741797,1.0902767613592785
4424,26,15.0,103552,218,751,1735,95,28,0.3355719593211311,1.1024429949860266
4424,27,15.0,103727,174,627,1742,93,27,0.3212952153145602,1.1297186974704716
4424,28,15.0,103875,138,524,1748,90,27,0.30930064897138393,1.1561912544341055
4424,29,15.0,103997,110,437,1753,88,27,0.30930064897138393,1.1561912544341055
4424,30,15.0,104100,87,365,1757,85,29,0.29091116946737744,1.1575672298303625
4424,31,15.0,104187,69,305,1761,83,31,0.26907312287748203,1.1886370732366847
4424,32,15.0,104261,55,254,1763,81,35,0.28328774953071334,1.2282348323417414
4424,33,15.0,104325,44,212,1765,79,34,0.2903652363944611,1.2297669480670916
4424,34,15.0,104381,35,177,1766,77,36,0.2932268946857065,1.2272317619143387
4424,35,15.0,104429,28,148,1768,75,37,0.2938759970954092,1.24477552449165
4424,36,15.0,104471,22,123,1769,73,41,0.3000410350595268,1.252635398121819
4424,37,15.0,104508,17,103,1769,71,42,0.28103924370852384,1.2789471552374534
4424,38,15.0,104542,14,86,1769,69,41,0.2698312781312208,1.2934638715612017
4424,39,15.0,104573,11,71,1770,67,44,0.2669618209374441,1.3000509548366668
4424,40,15.0,104599,8,60,1770,65,51,0.2579499755518784,1.3076137080471133
4424,41,15.0,104623,7,50,1769,64,56,0.26079589996068736,1.3014610509743854
4424,42,15.0,104648,5,41,1768,62,59,0.2559782272181939,1.3023408577081599
4424,43,15.0,104673,4,34,1767,60,61,0.2428305235628828,1.3157139269801377
4424,44,15.0,104697,3,29,1766,59,67,0.2387170845265415,1.3191800682807215
4424,45,15.0,104719,2,24,1765,57,69,0.2309021674507651,1.3249877422552592
4424,46,15.0,104741,2,20,1764,56,75,0.23768040308351882,1.3267421331326994
4424,47,15.0,104762,1,16,1762,54,75,0.23107393875463755,1.3335739798112405
4424,48,15.0,104784,1,14,1761,53,86,0.23064826014083636,1.3404457536871248
4424,49,15.0,104803,1,11,1759,51,88,0.2285383294224003,1.3394895965765803
4424,50,15.0,104825,0,9,1757,50,94,0.22651867782035806,1.3404425481676487
4424,51,15.0,104847,0,8,1755,48,95,0.22498315915334124,1.347873109913404
4424,52,15.0,104869,0,6,1753,47,102,0.22335812501436939,1.348671910755503
4424,53,15.0,104888,0,5,1751,46,105,0.22348349018412533,1.3495640554111128
4424,54,15.0,104909,0,4,1749,45,113,0.2222359232524447,1.3494955618677826
4424,55,15.0,104928,0,4,1747,43,117,0.22242429872948347,1.35088287347121
4424,56,15.0,104950,0,3,1745,42,122,0.2267037484081541,1.347788648452328
4424,57,15.0,104970,0,2,1742,41,132,0.22645568724078424,1.3557331254572236
4424,58,15.0,104991,0,2,1740,40,143,0.22396622560638146,1.3551692016393488
4424,59,15.0,105014,0,1,1736,39,143,0.2227083990689524,1.353673176963907
4424,60,15.0,105039,0,1,1734,37,155,0.22429254611692068,1.3575401310474968
4424,61,15.0,105062,0,1,1730,36,163,0.224462036170364,1.3589495911951384
4424,62,15.0,105087,0,1,1727,35,173,0.22363986454262474,1.3595121161786106
4424,63,15.0,105113,0,0,1723,34,179,0.22486750297061783,1.3617316993580784
4424,64,15.0,105141,0,0,1720,33,185,0.22228256023140253,1.364783340729359
4424,65,15.0,105167,0,0,1717,32,203,0.22185520807991055,1.3659720501436836
4424,66,15.0,105193,0,0,1712,31,207,0.22375737335087065,1.3686522671454824
4424,67,15.0,105223,0,0,1708,30,218,0.22542840222182062,1.3657011750921635
4424,68,15.0,105252,0,0,1704,29,223,0.22313726806326778,1.3669236500410447
4424,69,15.0,105281,0,0,1700,28,232,0.22327286901453522,1.367558530517966
4424,70,15.0,105309,0,0,1696,27,249,0.22494207449668271,1.3671966747384252
4424,71,15.0,105336,0,0,1692,27,262,0.22582589449324927,1.369148362900536
4424,72,15.0,105368,0,0,1687,26,270,0.22588278372177012,1.3694291459888484
4424,73,15.0,105401,0,0,1682,25,290,0.22537302418690336,1.3696368928466056
4424,74,15.0,105434,0,0,1677,24,299,0.22438887805348023,1.3728463892030214
4424,75,15.0,105471,0,0,1671,23,311,0.2244861964280435,1.3736093113974865
4424,76,15.0,105506,0,0,1666,22,321,0.22465016445282807,1.3738123305540573
4424,77,15.0,105542,0,0,1661,22,334,0.2232218941487917,1.375587118035346
4424,78,15.0,105576,0,0,1655,21,355,0.22546804592013667,1.3759733005210133
4424,79,15.0,105612,0,0,1649,20,377,0.22559302628166786,1.3765833259910962
4424,80,15.0,105651,0,0,1642,19,410,0.22535531442137094,1.3767854021232637
4424,81,15.0,105694,0,0,1634,19,427,0.22501488812143297,1.376637496009143
4424,82,15.0,105746,0,0,1626,18,426,0.22588361205648355,1.3776819994941572
4424,83,15.0,105798,0,0,1619,17,437,0.22590756380145788,1.377871841599985
4424,84,15.0,105841,0,0,1613,17,452,0.22558123801132962,1.377846262635084
4424,85,15.0,105881,0,0,1607,16,465,0.22643785328630503,1.3793904644229276
4424,86,15.0,105920,0,0,1601,15,479,0.22688341438756782,1.3801732384339762
4424,87,15.0,105959,0,0,1595,15,506,0.22660323889987707,1.380218432475938
4424,88,15.0,105997,0,0,1588,14,523,0.22704695170974565,1.3808753675351515
4424,89,15.0,106041,0,0,1581,13,550,0.22865841982727012,1.3814373706699663
4424,90,15.0,106086,0,0,1573,13,571,0.22831661814625717,1.3809241184434562
4424,91,15.0,106135,0,0,1565,12,579,0.22708804855888284,1.3812132184952128
4424,92,15.0,106185,0,0,1558,12,597,0.2262980111109,1.3822317595861873
4424,93,15.0,106229,0,0,1550,11,620,0.22639393511316513,1.3827667563571535
4424,94,15.0,106274,0,0,1543,11,644,0.22645987551776595,1.3830785765568778
4424,95,15.0,106320,0,0,1535,10,668,0.2267662462355573,1.383446258938289
4424,96,15.0,106369,0,0,1527,10,686,0.2267627436616314,1.3831598587624427
4424,97,15.0,106419,0,0,1519,9,707,0.2273332677233884,1.3837635014870755
4424,98,15.0,106468,0,0,1511,9,735,0.2273489872751004,1.383883956840034
4424,99,15.0,106517,0,0,1502,8,758,0.22737804999422817,1.384149826680193
4424,100,15.0,106569,0,0,1494,8,778,0.2279024065510559,1.3849353802788422
4424,101,15.0,106621,0,0,1485,8,797,0.22791883609865324,1.385129995816373
4424,102,15.0,106672,0,0,1477,7,824,0.22767124743121814,1.3850042085242964
4424,103,15.0,106721,0,0,1469,7,835,0.22769816802739445,1.3852133311883477
4424,104,15.0,106772,0,0,1461,6,860,0.2271382814422933,1.3856071353384047
4424,105,15.0,106818,0,0,1454,6,901,0.22719674085012154,1.3855449220681626
4424,106,15.0,106864,0,0,1444,6,918,0.22762906734963462,1.3857605824231065
4424,107,15.0,106919,0,0,1436,5,940,0.22760991432818212,1.3858515505527644
4424,108,15.0,106971,0,0,1428,5,954,0.2274280463586899,1.385308812234479
4424,109,15.0,107021,0,0,1420,5,971,0.22742563764421234,1.385585450068191
4424,110,15.0,107067,0,0,1413,4,995,0.22767291435835854,1.3858381260092993
4424,111,15.0,107110,0,0,1406,4,1010,0.22772391770823897,1.3859291497383888
4424,112,15.0,107154,0,0,1399,4,1020,0.22792257208645225,1.3858778869624557
4424,113,15.0,107196,0,0,1393,4,1024,0.22770578595888877,1.3858327890303825
4424,114,15.0,107232,0,0,1388,3,1038,0.22768923115946874,1.386379946165418
4424,115,15.0,107263,0,0,1383,3,1067,0.22773143024115414,1.3864183444603024
4424,116,15.0,107293,0,0,1377,3,1087,0.2282014494740182,1.3860310804646663
4424,117,15.0,107327,0,0,1371,3,1109,0.22821441845066845,1.3858929357381045
4424,118,15.0,107363,0,0,1365,3,1123,0.2283771692051553,1.3864763847845893
4424,119,15.0,107401,0,0,1359,2,1140,0.22834028814043333,1.386454691772836
4424,120,15.0,107436,0,0,1353,2,1156,0.2283589952394592,1.386551542835605
4424,121,15.0,107470,0,0,1348,2,1167,0.22853293479885337,1.386838407285658
4424,122,15.0,107503,0,0,1343,2,1176,0.22851704634501538,1.3867692103260558
4424,123,15.0,107534,0,0,1338,2,1187,0.22853984550816728,1.3869387750094628
4424,124,15.0,107561,0,0,1334,2,1185,0.22857189031650685,1.3872834998512764
4424,125,15.0,107586,0,0,1331,1,1187,0.22859740766395617,1.387520158921936
4424,126,15.0,107606,0,0,1328,1,1185,0.22813560203236813,1.3875453953057681
4424,127,15.0,107621,0,0,1326,1,1174,0.228164249065357,1.38733194986976
4424,128,15.0,107633,0,0,1326,1,1180,0.2280071565146503,1.3871866319402677
4424,129,15.0,107637,0,0,1325,1,1186,0.2279729583315491,1.3870843804010742
4424,130,15.0,107643,0,0,1324,1,1188,0.22791295483301094,1.387176623120278
