Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
4430,1,15.0,33800,49544,46028,136,172,17,0.6804835154243615,1.052453251567946
4430,2,15.0,29267,41074,38724,168,168,17,0.6804835154243615,1.052453251567946
4430,3,15.0,30330,34027,34966,208,163,17,0.6804835154243615,1.052453251567946
4430,4,15.0,33878,28162,32587,258,158,17,0.6804835154243615,1.052453251567946
4430,5,15.0,39112,23280,30805,319,154,17,0.6804835154243615,1.052453251567946
4430,6,15.0,45518,19215,29214,395,149,19,0.6728127285133102,1.0214181078353755
4430,7,15.0,52524,15830,27588,488,145,21,0.6636710943084451,1.0387416272861238
4430,8,15.0,59493,13010,25826,602,141,23,0.6748854766192115,1.0494486241482688
4430,9,15.0,65862,10661,23920,742,137,25,0.6814001501431162,1.0725856513123897
4430,10,15.0,71293,8703,21923,892,133,27,0.6667797298705229,1.0486433720539192
4430,11,15.0,75768,7077,19917,1023,130,26,0.655652902487842,1.0454019764120153
4430,12,15.0,79506,5735,17983,1138,126,26,0.655652902487842,1.0454019764120153
4430,13,15.0,82683,4633,16164,1236,123,26,0.655652902487842,1.0454019764120153
4430,14,15.0,85420,3733,14480,1320,119,26,0.6565296959766164,1.0503111293527925
4430,15,15.0,87798,3002,12936,1392,116,27,0.6662880026916882,1.0544955585618383
4430,16,15.0,89871,2409,11533,1452,113,27,0.6662880026916882,1.0544955585618383
4430,17,15.0,91681,1930,10263,1503,110,28,0.6300104258094504,1.0700986221176465
4430,18,15.0,93263,1544,9119,1546,107,25,0.6628882642517924,1.0702441441396724
4430,19,15.0,94646,1234,8093,1583,104,24,0.6506720568531078,1.0676326643645162
4430,20,15.0,95856,985,7175,1614,101,22,0.6243304329609314,1.0489255872585317
4430,21,15.0,96914,786,6355,1640,99,21,0.6201573396439448,1.0361250472059278
4430,22,15.0,97840,627,5624,1662,96,22,0.5940409670139252,1.039337460816115
4430,23,15.0,98651,499,4974,1680,93,21,0.6241862490682429,1.09328587475963
4430,24,15.0,99364,398,4397,1696,91,18,0.5753789497350286,1.1020052634585826
