Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
341,1,15.005,48352,38372,33209,206,146,17,0.509020628470227,1.0128551195603444
341,2,15.01414213562373,41854,37358,33740,237,166,17,0.509020628470227,1.0128551195603444
341,3,15.025980762113534,36183,38580,36086,273,189,17,0.509020628470227,1.0128551195603444
341,4,15.04,31234,40505,39101,313,215,17,0.509020628470227,1.0128551195603444
341,5,15.055901699437495,26918,42487,42245,359,245,17,0.5032859103375669,0.9835423518596225
341,6,15.073484692283495,23153,44219,45213,412,278,19,0.48524940731504485,0.9799780466364978
341,7,15.092601295887262,19872,45604,47862,473,316,22,0.47820363313572317,1.0216840178325546
341,8,15.113137084989848,17013,46663,50152,542,359,23,0.46302496595860915,1.0060803635697786
341,9,15.135,14525,47463,52086,620,407,25,0.46935650406318513,0.9965501820065528
341,10,15.158113883008419,12360,48076,53677,708,462,25,0.45241077447263334,0.9792685232523032
341,11,15.182414363469547,10480,48563,54932,809,523,25,0.49489012940360944,0.9823836337723846
341,12,15.207846096908264,8849,48979,55852,923,592,24,0.4928077091877125,0.9860114350228022
341,13,15.234360832905159,7436,49370,56432,1051,670,25,0.4877033948746621,1.0268947792271381
341,14,15.261916017074176,6216,49778,56663,1195,757,25,0.4877033948746621,1.0268947792271381
341,15,15.290473750965557,5165,50241,56533,1356,855,26,0.4947632488243749,1.0437957051803528
341,16,15.32,4263,50795,56030,1536,965,26,0.48858085269491974,1.0653388420047656
341,17,15.350463978177501,3491,51475,55141,1693,1087,25,0.47995672362936626,1.0925429214970024
341,18,15.381837661840736,2838,52357,53963,1823,1223,29,0.484777759865795,1.1073886604902226
341,19,15.414095399636365,2291,53449,52532,1930,1337,31,0.51186697667142,1.0950003586671837
341,20,15.447213595499958,1838,54782,50950,2017,1425,33,0.4508638543972032,1.1508721468250123
341,21,15.481170447970364,1470,56334,49268,2088,1490,37,0.44737519186504093,1.1638647327184066
341,22,15.515945733580578,1181,58061,47505,2145,1540,37,0.4738263551425591,1.2098580464457063
341,23,15.551520625180963,952,59921,45674,2192,1577,43,0.4691870585354695,1.24682360709281
341,24,15.587877538267962,768,61884,43790,2230,1605,51,0.4981027884659885,1.250084922679168
341,25,15.625,619,63926,41869,2260,1625,67,0.48012146002953987,1.2948927828606591
341,26,15.662872536767061,499,66026,39925,2284,1638,73,0.4866493758022309,1.3166574479221742
