Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
354,1,15.005,33838,49315,41668,120,200,9,0.6145992229568589,0.9981426928026293
354,2,15.01414213562373,28659,43370,34299,142,209,8,0.6368489757835553,1.0028357190908816
354,3,15.025980762113534,24255,38081,28183,169,219,8,0.6368489757835553,1.0028357190908816
354,4,15.04,23112,34222,23111,199,230,8,0.6368489757835553,1.0028357190908816
354,5,15.055901699437495,24501,34218,18907,236,241,9,0.56615161823317,0.9941705864548046
354,6,15.073484692283495,26690,35135,15426,278,252,9,0.56615161823317,0.9941705864548046
354,7,15.092601295887262,29153,36135,12548,328,264,9,0.56615161823317,0.9941705864548046
354,8,15.113137084989848,31622,36855,10170,386,277,12,0.5925189937776517,1.0167639988106425
354,9,15.135,33979,37175,8210,453,290,11,0.5773666214205957,1.0144208103641574
354,10,15.158113883008419,36193,37100,6598,531,303,11,0.5773666214205957,1.0144208103641574
354,11,15.182414363469547,38279,36682,5273,621,318,10,0.5176722400154912,1.0011748904261761
354,12,15.207846096908264,40261,35977,4190,725,332,11,0.5498785093899524,0.9812805223865735
354,13,15.234360832905159,42162,35035,3306,842,348,11,0.5498785093899524,0.9812805223865735
354,14,15.261916017074176,44003,33891,2588,976,364,11,0.5498785093899524,0.9812805223865735
354,15,15.290473750965557,45797,32576,2008,1123,381,10,0.5563113550479382,0.96820922661748
354,16,15.32,47558,31120,1542,1235,398,10,0.5563113550479382,0.96820922661748
354,17,15.350463978177501,49339,29610,1176,1320,417,9,0.5112001876033808,0.9461469333386364
354,18,15.381837661840736,51131,28075,890,1384,435,7,0.5197024383644836,0.9176718583649244
354,19,15.414095399636365,52914,26531,671,1431,455,6,0.4609959775694701,0.9402276944273207
354,20,15.447213595499958,54672,24994,504,1467,476,6,0.4609959775694701,0.9402276944273207
354,21,15.481170447970364,56390,23476,376,1494,497,6,0.4609959775694701,0.9402276944273207
354,22,15.515945733580578,58060,21987,281,1514,520,6,0.4609959775694701,0.9402276944273207
354,23,15.551520625180963,59672,20537,209,1529,543,6,0.4609959775694701,0.9402276944273207
354,24,15.587877538267962,61220,19133,155,1541,567,5,0.49452389118755036,0.9194084793557009
354,25,15.625,62700,17781,114,1550,592,6,0.4609959775694701,0.9402276944273207
354,26,15.662872536767061,64109,16485,84,1557,618,6,0.4609959775694701,0.9402276944273207
354,27,15.701480577065395,65444,15249,62,1562,644,6,0.4609959775694701,0.9402276944273207
354,28,15.740810367098085,66704,14075,46,1567,672,5,0.5530806215173466,0.9433033282395474
354,29,15.780848897034502,67888,12964,33,1570,701,4,0.48605101872569906,0.9957444654097237
354,30,15.82158383625775,68998,11916,24,1573,731,4,0.48605101872569906,0.9957444654097237
354,31,15.863003476238653,70033,10932,18,1575,762,4,0.48605101872569906,0.9957444654097237
354,32,15.905096679918781,70994,10011,13,1577,793,4,0.48605101872569906,0.9957444654097237
354,33,15.947852836678775,71885,9150,9,1579,826,5,0.44751209687637294,1.005460326284863
354,34,15.9912618221237,72707,8349,6,1580,860,3,0.2933564094790686,1.0443237697854206
354,35,16.035313962042434,73462,7605,5,1581,886,3,0.2933564094790686,1.0443237697854206
354,36,16.08,74168,6919,3,1582,903,3,0.2933564094790686,1.0443237697854206
354,37,16.12531106810517,74827,6289,2,1583,916,3,0.2933564094790686,1.0443237697854206
354,38,16.171238660564107,75437,5712,1,1583,924,3,0.2933564094790686,1.0443237697854206
354,39,16.217774609687687,76000,5185,1,1584,931,3,0.2933564094790686,1.0443237697854206
354,40,16.264911064067352,76515,4704,1,1584,935,3,0.2933564094790686,1.0443237697854206
354,41,16.312640468673735,76985,4266,0,1585,938,3,0.2933564094790686,1.0443237697854206
354,42,16.36095554666565,77413,3867,0,1585,940,4,0.2933564094790686,1.0443237697854206
354,43,16.40984928272493,77800,3504,0,1586,942,5,0.2933564094790686,1.0443237697854206
354,44,16.459314907756376,78150,3175,0,1586,943,6,0.2933564094790686,1.0443237697854206
354,45,16.509345884812358,78465,2876,0,1587,944,6,0.2933564094790686,1.0443237697854206
354,46,16.559935896118812,78749,2605,0,1587,945,6,0.2933564094790686,1.0443237697854206
354,47,16.611078831094247,79004,2359,0,1587,945,7,0.2933564094790686,1.0443237697854206
354,48,16.662768775266123,79232,2137,0,1587,946,6,0.2933564094790686,1.0443237697854206
354,49,16.715,79435,1936,0,1587,946,7,0.2933564094790686,1.0443237697854206
354,50,16.76776695296637,79616,1753,0,1588,946,7,0.2933564094790686,1.0443237697854206
354,51,16.821064249278425,79776,1589,0,1588,946,8,0.2933564094790686,1.0443237697854206
354,52,16.874886663241274,79918,1439,0,1588,946,10,0.2933564094790686,1.0443237697854209
354,53,16.929229120659336,80043,1305,0,1587,946,9,0.2933564094790686,1.0443237697854206
354,54,16.984086691654376,80152,1183,0,1587,946,9,0.2933564094790686,1.0443237697854206
354,55,17.039454583951308,80247,1073,0,1587,946,10,0.2933564094790686,1.0443237697854209
354,56,17.09532813659341,80329,973,0,1587,946,12,0.2933564094790686,1.0443237697854209
354,57,17.151702814052165,80400,883,0,1587,945,13,0.2933564094790686,1.044323769785421
354,58,17.208574200700532,80459,801,0,1586,945,14,0.2933564094790686,1.044323769785421
354,59,17.26593799562124,80509,727,0,1586,945,14,0.2933564094790686,1.044323769785421
354,60,17.32379000772445,80550,661,0,1585,945,17,0.2933564094790686,1.044323769785421
354,61,17.38212615115153,80582,600,0,1585,944,17,0.2933564094790686,1.044323769785421
354,62,17.44094244094366,80607,546,0,1584,944,17,0.2933564094790686,1.044323769785421
354,63,17.500234988956038,80624,496,0,1584,943,17,0.2933564094790686,1.044323769785421
354,64,17.56,80635,452,0,1583,943,20,0.2933564094790686,1.044323769785421
354,65,17.62023376819703,80639,411,0,1582,942,21,0.2933564094790686,1.044323769785421
354,66,17.680932673529867,80638,375,0,1582,942,21,0.2933564094790686,1.044323769785421
