Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
367,33,15.947852836678775,33476,66874,18995,1388,573,67,0.4826209528259526,1.1775843557267405
367,34,15.9912618221237,32804,68650,17991,1387,588,72,0.45331407775376004,1.1704277921404995
367,35,16.035313962042434,32101,70437,17012,1386,602,76,0.46088903693549343,1.1786961855070177
367,36,16.08,31366,72233,16060,1385,616,85,0.4672691535125461,1.1953565106091253
367,37,16.12531106810517,30602,74032,15135,1383,630,88,0.4573904972078562,1.2047821679074724
367,38,16.171238660564107,29812,75832,14241,1382,644,103,0.4619504419342547,1.211191260071881
367,39,16.217774609687687,28997,77628,13376,1379,656,117,0.45867208716760843,1.2075342829894224
367,40,16.264911064067352,28161,79416,12544,1376,668,127,0.45950248544195177,1.2140460544595648
367,41,16.312640468673735,27308,81194,11745,1372,679,145,0.45919283548226847,1.217704510007216
367,42,16.36095554666565,26439,82954,10980,1368,689,151,0.44578728937118484,1.2090783436550028
367,43,16.40984928272493,25558,84695,10250,1363,698,173,0.4459736945408768,1.2187458439142231
367,44,16.459314907756376,24668,86409,9554,1358,706,202,0.4381081793459838,1.2244353964680295
367,45,16.509345884812358,23773,88097,8893,1351,711,235,0.4410204926058517,1.2258448907728028
367,46,16.559935896118812,22877,89756,8269,1341,715,266,0.43880181333773083,1.2310471598389627
367,47,16.611078831094247,21983,91382,7680,1331,716,303,0.4373013709683403,1.2283410449388497
367,48,16.662768775266123,21094,92969,7127,1319,715,351,0.4424147421087207,1.2360977506598134
367,49,16.715,20213,94517,6609,1305,710,383,0.44034522239892043,1.2397052801576307
367,50,16.76776695296637,19344,96023,6125,1291,704,441,0.43500847320981284,1.2373182995003902
367,51,16.821064249278425,18489,97482,5675,1274,694,503,0.4370057490531575,1.2388292536450172
367,52,16.874886663241274,17651,98896,5257,1255,681,562,0.4345197878462834,1.2402068190537838
367,53,16.929229120659336,16832,100264,4870,1235,665,633,0.43452373615069295,1.242630072843721
367,54,16.984086691654376,16035,101583,4514,1212,645,719,0.4325820173970119,1.2448753804893704
367,55,17.039454583951308,15261,102853,4186,1187,621,796,0.43409756434395996,1.2462942982292464
367,56,17.09532813659341,14513,104075,3885,1161,594,877,0.4301488825406705,1.2455502461061054
367,57,17.151702814052165,13790,105247,3609,1134,565,969,0.4282731617403538,1.2471646966705487
367,58,17.208574200700532,13094,106367,3357,1105,533,1056,0.4234170928202129,1.243135880680696
367,59,17.26593799562124,12425,107438,3128,1077,499,1165,0.4255479780597228,1.2451905922729183
367,60,17.32379000772445,11783,108459,2918,1047,463,1265,0.42518125650645994,1.246580098299757
367,61,17.38212615115153,11169,109434,2727,1016,426,1378,0.42361195405552665,1.2482695661789038
367,62,17.44094244094366,10583,110361,2552,986,388,1475,0.4249232256268763,1.2506871555854964
367,63,17.500234988956038,10023,111243,2394,956,351,1586,0.4195798594947183,1.2454462522903702
367,64,17.56,9489,112077,2249,927,314,1678,0.4165911099614421,1.2437219552270278
367,65,17.62023376819703,8981,112867,2116,900,279,1755,0.41298115570341726,1.2423362657347172
367,66,17.680932673529867,8496,113612,1995,876,246,1843,0.4120305073535652,1.2413291733511507
367,67,17.74209317857727,8035,114313,1883,853,216,1903,0.4091851685685892,1.2396607519747733
