Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
359,1,15.005,37997,35414,39918,227,166,13,0.43362551897175733,1.0498290707234097
359,2,15.01414213562373,32851,33896,42979,259,173,13,0.43362551897175733,1.0498290707234097
359,3,15.025980762113534,28375,33171,47320,296,181,13,0.43362551897175733,1.0498290707234097
359,4,15.04,24482,32621,52314,338,189,14,0.4093446098189117,1.066303631944831
359,5,15.055901699437495,21097,31955,57531,384,198,15,0.42897910923792115,1.0778323986464602
359,6,15.073484692283495,18156,31058,62665,437,207,16,0.4077568216961046,1.0616735426590644
359,7,15.092601295887262,15602,29919,67525,496,216,19,0.40362861099240743,1.0629488375194729
359,8,15.113137084989848,13384,28584,72015,562,226,17,0.4092367285754324,1.0305218945996737
359,9,15.135,11461,27118,76102,635,236,20,0.48029068582788736,1.0060553562910568
359,10,15.158113883008419,9794,25583,79785,716,246,16,0.5010093191087807,1.0502304444291557
359,11,15.182414363469547,8350,24029,83075,805,257,15,0.5208374296970572,1.0729123279627413
359,12,15.207846096908264,7102,22494,85986,903,269,15,0.5208374296970572,1.0729123279627413
359,13,15.234360832905159,6024,21007,88534,1010,281,15,0.5208374296970572,1.0729123279627413
359,14,15.261916017074176,5094,19588,90736,1126,293,15,0.5208374296970572,1.0729123279627413
359,15,15.290473750965557,4295,18248,92611,1250,306,16,0.51143451587553,1.0743501133204303
359,16,15.32,3608,16997,94176,1375,319,15,0.48251160651664665,1.1157888451820699
359,17,15.350463978177501,3021,15841,95485,1474,333,14,0.4957080160885476,1.129953742264164
359,18,15.381837661840736,2522,14785,96683,1551,348,14,0.5270130771678488,1.1245622146588017
359,19,15.414095399636365,2101,13820,97803,1610,363,15,0.5339180933213841,1.1309107649835615
359,20,15.447213595499958,1746,12933,98855,1656,379,16,0.574109165120135,1.1265280355232712
359,21,15.481170447970364,1450,12113,99840,1690,395,17,0.5621257323808695,1.124727380121065
359,22,15.515945733580578,1202,11354,100760,1716,412,15,0.60701497938231,1.076953229681293
359,23,15.551520625180963,995,10648,101614,1737,430,17,0.585957022945623,1.1092424954805264
359,24,15.587877538267962,823,9991,102404,1752,448,17,0.5489863311279105,1.1224936754239012
359,25,15.625,680,9379,103132,1763,467,15,0.5586827535574245,1.1185945257731074
359,26,15.662872536767061,562,8808,103801,1772,486,16,0.5631768514270152,1.1249192722579255
359,27,15.701480577065395,464,8275,104411,1779,507,19,0.5814213625987702,1.1335381185858022
359,28,15.740810367098085,382,7778,104968,1783,528,21,0.553867998343185,1.151897261124846
359,29,15.780848897034502,315,7315,105477,1787,549,23,0.5682816499278521,1.1491334113201155
359,30,15.82158383625775,260,6883,105939,1789,572,28,0.5463533065806307,1.162304167686212
359,31,15.863003476238653,214,6481,106356,1789,595,30,0.546033195966915,1.1727817532197946
359,32,15.905096679918781,176,6106,106734,1790,619,34,0.5315971712331121,1.1670223817522076
359,33,15.947852836678775,144,5756,107073,1789,643,37,0.5286739686685846,1.1784155520825623
359,34,15.9912618221237,119,5431,107375,1788,669,45,0.5229922123861841,1.1919795014908143
