Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
362,1,15.005,27187,49279,49418,170,189,10,0.4728007691155461,1.03298525656013
362,2,15.01414213562373,22796,51718,48230,193,214,10,0.4728007691155461,1.03298525656013
362,3,15.025980762113534,19095,55519,47928,218,243,10,0.4728007691155461,1.03298525656013
362,4,15.04,15977,59604,47595,247,275,13,0.44784274822950904,1.082625917767343
362,5,15.055901699437495,13352,63583,46975,280,311,15,0.4034101390971601,1.112683032269126
362,6,15.073484692283495,11142,67328,46038,316,352,17,0.45841806415204367,1.1007714365388797
362,7,15.092601295887262,9283,70821,44826,356,398,16,0.470011042167249,1.065239050912732
362,8,15.113137084989848,7720,74080,43397,401,450,16,0.5083748814167857,1.0257903669874058
362,9,15.135,6407,77124,41800,451,509,16,0.5083748814167857,1.0257903669874058
362,10,15.158113883008419,5305,79971,40074,505,575,15,0.5287889857777923,1.0547259821935342
362,11,15.182414363469547,4382,82634,38253,566,648,15,0.5287889857777923,1.0547259821935342
362,12,15.207846096908264,3610,85122,36363,632,731,15,0.5287889857777923,1.0547259821935342
362,13,15.234360832905159,2964,87441,34425,704,823,16,0.5526836214242792,1.0693778509067575
362,14,15.261916017074176,2425,89595,32460,781,927,16,0.5526836214242792,1.0693778509067575
362,15,15.290473750965557,1977,91589,30482,865,1041,17,0.5423190233803054,1.0996800558760222
362,16,15.32,1604,93423,28505,954,1169,16,0.5244466837182215,1.1338028294865292
362,17,15.350463978177501,1296,95097,26542,1049,1311,14,0.5317852023866418,1.1543589461979382
362,18,15.381837661840736,1042,96611,24604,1149,1456,14,0.5317852023866418,1.1543589461979382
362,19,15.414095399636365,833,97996,22707,1253,1570,14,0.5317852023866418,1.1543589461979382
362,20,15.447213595499958,663,99361,20885,1361,1658,17,0.49469376642645896,1.1513613592722325
362,21,15.481170447970364,525,100697,19144,1456,1725,16,0.4190915853194721,1.1513084807076974
362,22,15.515945733580578,414,102039,17495,1527,1776,17,0.44803344242547855,1.1594171513487215
362,23,15.551520625180963,326,103403,15944,1581,1815,19,0.41437257711532843,1.1638591719500786
362,24,15.587877538267962,256,104761,14492,1620,1844,21,0.3935670382687978,1.2251781933639916
362,25,15.625,201,106092,13135,1650,1866,22,0.3543158062730899,1.2614574075060057
362,26,15.662872536767061,157,107378,11872,1672,1883,30,0.3925158257993385,1.2448633306687327
362,27,15.701480577065395,123,108605,10699,1688,1894,36,0.3908108799623047,1.2653234728535354
362,28,15.740810367098085,96,109770,9616,1699,1903,40,0.4082799045571964,1.2860879368931528
362,29,15.780848897034502,75,110865,8618,1708,1909,47,0.3954056173689656,1.279875013545271
362,30,15.82158383625775,59,111886,7701,1714,1912,59,0.420417117241714,1.2865716909006408
362,31,15.863003476238653,46,112836,6863,1718,1913,76,0.38258080020975294,1.2901382577224594
362,32,15.905096679918781,36,113718,6099,1720,1911,91,0.38913296714750656,1.2955069811442548
362,33,15.947852836678775,28,114538,5406,1721,1908,106,0.38910343173720924,1.3061988785537306
362,34,15.9912618221237,22,115295,4778,1720,1903,130,0.39408566745572227,1.3161929738021474
362,35,16.035313962042434,17,115991,4211,1719,1895,156,0.3729060772736024,1.3175636409443579
362,36,16.08,13,116636,3702,1716,1885,191,0.3756790322897765,1.3153914308970691
362,37,16.12531106810517,10,117233,3246,1713,1872,229,0.38517830852445284,1.3232818289685506
362,38,16.171238660564107,8,117792,2839,1707,1855,289,0.37824019639790063,1.3249356194242428
362,39,16.217774609687687,6,118316,2476,1700,1833,354,0.3675819918976617,1.3309679671189967
362,40,16.264911064067352,5,118821,2155,1691,1806,422,0.3651778363790691,1.3354359307240014
362,41,16.312640468673735,3,119310,1871,1679,1775,514,0.36520204785832405,1.3384150747565782
362,42,16.36095554666565,3,119779,1620,1666,1738,620,0.35939339219664546,1.3442597277211723
362,43,16.40984928272493,2,120246,1401,1649,1694,761,0.3492048027529389,1.346988625503548
362,44,16.459314907756376,1,120714,1209,1629,1641,902,0.3547446909069475,1.3475583640176152
362,45,16.509345884812358,1,121201,1041,1605,1583,1082,0.3473672775953535,1.3519991718621713
362,46,16.559935896118812,1,121690,895,1578,1517,1272,0.34322975907619696,1.3545353122547237
362,47,16.611078831094247,0,122200,769,1547,1446,1509,0.3406826924192035,1.3569811133452456
362,48,16.662768775266123,0,122718,659,1512,1368,1779,0.33230264903182466,1.360371399298073
362,49,16.715,0,123259,565,1472,1284,2084,0.3304175198521432,1.3610741225403005
362,50,16.76776695296637,0,123819,484,1428,1196,2389,0.32679996373541503,1.3646494481046416
362,51,16.821064249278425,0,124395,414,1381,1083,2707,0.32543143260862256,1.3658487521002238
362,52,16.874886663241274,0,125061,354,1333,951,3064,0.3213050826907913,1.3673877628803628
362,53,16.929229120659336,0,125785,304,1282,805,3386,0.31914148478287074,1.3681884830668694
362,54,16.984086691654376,0,126558,260,1218,660,3704,0.3173696120753891,1.3702335828489796
362,55,17.039454583951308,0,127361,223,1146,523,3957,0.3151320607037307,1.3704063838559013
362,56,17.09532813659341,0,128154,192,1071,403,4142,0.31191920847171334,1.3718604462613797
362,57,17.151702814052165,0,128888,165,996,304,4339,0.30954622948141824,1.3730884453848435
362,58,17.208574200700532,0,129534,142,922,225,4437,0.3053094479967471,1.3742786784194854
