Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
4412,1,15.0,47390,28049,30211,156,122,14,0.5071717162872141,1.02751171154823
4412,2,15.0,51577,23272,27662,193,119,14,0.5071717162872141,1.02751171154823
4412,3,15.0,57388,19291,25574,239,116,14,0.5071717162872141,1.02751171154823
4412,4,15.0,63855,15972,23638,295,113,15,0.5147968775166176,1.0530206525655814
4412,5,15.0,70243,13206,21729,365,110,18,0.5439063265572002,1.1052262438652802
4412,6,15.0,76042,10899,19826,452,107,19,0.5302103497431581,1.0919895418935401
4412,7,15.0,81010,8975,17952,558,104,20,0.5137551796404887,1.0989340478306275
4412,8,15.0,85107,7370,16147,688,101,20,0.48949054603602005,1.0758840538938907
4412,9,15.0,88395,6032,14440,848,99,21,0.4787647233579156,1.074046134328415
4412,10,15.0,90951,4915,12848,1003,96,21,0.4787647233579156,1.074046134328415
4412,11,15.0,93013,3989,11392,1136,93,22,0.4798587396607475,1.0542448420989297
4412,12,15.0,94775,3226,10076,1248,91,20,0.4835547434006176,1.0372976478174523
4412,13,15.0,96310,2601,8896,1342,89,19,0.46458699449435015,1.0604130484872851
4412,14,15.0,97651,2091,7842,1421,86,18,0.5230953429930645,1.127286967911362
4412,15,15.0,98823,1678,6904,1487,84,17,0.5245787175908116,1.121210263032751
4412,16,15.0,99845,1344,6072,1542,82,16,0.5396347144970874,1.1379278478221593
4412,17,15.0,100736,1075,5335,1589,80,16,0.5809358281854534,1.168192174055243
4412,18,15.0,101513,859,4684,1627,78,16,0.5477551377894704,1.1879417367514062
4412,19,15.0,102190,686,4109,1659,76,15,0.556173071865068,1.199781780242356
4412,20,15.0,102780,547,3603,1686,74,14,0.5603370073674755,1.197581125199114
4412,21,15.0,103295,436,3158,1709,72,13,0.5831130641037562,1.2099113853668224
4412,22,15.0,103743,347,2766,1727,70,14,0.5715682828574525,1.1956563638682753
4412,23,15.0,104135,276,2422,1743,68,14,0.5897318080703065,1.2060073632973354
4412,24,15.0,104477,220,2121,1756,67,14,0.6125001295225638,1.1721343536664584
4412,25,15.0,104777,175,1856,1766,65,14,0.6125001295225638,1.1721343536664584
4412,26,15.0,105040,139,1624,1775,63,14,0.6125001295225638,1.1721343536664584
4412,27,15.0,105270,110,1421,1783,62,14,0.5869809790655817,1.2059280476573988
