Run,Tick,Temperature,ID_0_Pop_(Producer),ID_1_Pop_(Producer),ID_2_Pop_(Producer),ID_3_Pop_(Consumer),ID_4_Pop_(Consumer),ID_5_Pop_(GeneticEngine),Avg_Heat_Resistance,Avg_Foraging_Efficiency
335,1,15.005,42308,38585,34443,121,156,19,0.3416169437459794,0.9597301644456413
335,2,15.01414213562373,36424,40358,33687,138,178,19,0.3416169437459794,0.9597301644456413
335,3,15.025980762113534,31324,43485,34463,158,202,19,0.3416169437459794,0.9597301644456413
335,4,15.04,26904,47136,35613,181,230,18,0.3111425228095752,0.9331743292381507
335,5,15.055901699437495,23075,50880,36634,207,261,22,0.37725271092351503,0.953740456667825
335,6,15.073484692283495,19758,54484,37317,236,296,22,0.3509489710318163,0.9198705178952427
335,7,15.092601295887262,16887,57845,37620,270,336,23,0.3421567675106023,0.9430355570577239
335,8,15.113137084989848,14403,60931,37586,307,381,21,0.37117491272252706,0.9618672954852578
335,9,15.135,12255,63743,37286,350,432,23,0.34950085588424573,0.9752487941994977
335,10,15.158113883008419,10399,66284,36787,398,489,24,0.34665294056013335,0.9699729906460671
335,11,15.182414363469547,8798,68556,36148,451,554,25,0.3358397121424209,0.9563406730485879
335,12,15.207846096908264,7418,70556,35420,511,627,26,0.35559698289556163,0.9610286551865848
335,13,15.234360832905159,6230,72279,34643,578,708,28,0.371544880901984,0.9794325451265635
335,14,15.261916017074176,5210,73716,33854,652,800,29,0.36896269716541535,0.9773524204667963
335,15,15.290473750965557,4335,74858,33082,734,902,28,0.371544880901984,0.9794325451265635
335,16,15.32,3588,75697,32356,825,1017,24,0.37785688940865164,0.9721268921542477
335,17,15.350463978177501,2952,76222,31698,923,1145,27,0.38602150958992926,0.991313396600408
335,18,15.381837661840736,2412,76423,31129,1031,1287,28,0.42325664994982554,1.0202298672484578
335,19,15.414095399636365,1956,76295,30670,1147,1445,28,0.4469787857915469,1.0481899543795727
335,20,15.447213595499958,1573,75832,30338,1271,1569,31,0.4348518899808123,1.0420236018536164
335,21,15.481170447970364,1256,75199,30180,1403,1661,31,0.46508504475816925,1.0569184225652852
335,22,15.515945733580578,995,74450,30185,1512,1729,36,0.4664927675382173,1.1094536265914237
335,23,15.551520625180963,785,73699,30351,1582,1777,41,0.5059067768571681,1.1193390483630314
335,24,15.587877538267962,616,73035,30654,1626,1810,47,0.5351395572269331,1.1505440878083548
335,25,15.625,483,72454,31046,1653,1833,59,0.5443250745194429,1.1467205705845545
335,26,15.662872536767061,378,71938,31487,1669,1847,70,0.5573835454657535,1.1694228208296313
335,27,15.701480577065395,295,71478,31949,1679,1856,83,0.5841982825916241,1.1875109434353166
335,28,15.740810367098085,230,71064,32411,1684,1860,101,0.5988854977976761,1.1961667763141148
335,29,15.780848897034502,180,70691,32858,1686,1860,115,0.6299791024208727,1.220055512513774
335,30,15.82158383625775,140,70362,33281,1686,1857,147,0.6318393849071954,1.2211016966165402
335,31,15.863003476238653,110,70071,33672,1685,1850,172,0.6381636304655389,1.2373888896437568
335,32,15.905096679918781,85,69833,34029,1682,1841,210,0.6549875794375921,1.2495002354362457
335,33,15.947852836678775,67,69645,34343,1679,1827,267,0.6752803969140309,1.2569601292992496
335,34,15.9912618221237,52,69517,34613,1673,1808,320,0.6821960772660509,1.2735201383097208
335,35,16.035313962042434,41,69463,34837,1666,1784,394,0.6967053572085337,1.278104052717085
335,36,16.08,32,69481,35005,1657,1755,472,0.7002251955210411,1.2832639798107244
335,37,16.12531106810517,25,69587,35116,1646,1722,585,0.7168090323410935,1.2943325981424496
335,38,16.171238660564107,19,69782,35163,1633,1679,704,0.7286010200140047,1.303796056926071
335,39,16.217774609687687,15,70089,35145,1617,1631,834,0.7368335705860477,1.3140108067296905
335,40,16.264911064067352,12,70510,35052,1600,1578,1005,0.7443266196589761,1.3179637580717345
335,41,16.312640468673735,9,71047,34877,1579,1516,1211,0.756319896098093,1.32700824163525
335,42,16.36095554666565,7,71720,34618,1554,1445,1437,0.7685164106567757,1.3362880992671162
335,43,16.40984928272493,6,72545,34271,1526,1369,1670,0.7747040418602578,1.3389198644086546
335,44,16.459314907756376,4,73520,33825,1496,1291,1926,0.7827324994714836,1.344390020414635
335,45,16.509345884812358,3,74633,33271,1464,1213,2244,0.7882553018286825,1.3494275161559786
335,46,16.559935896118812,3,75876,32609,1428,1111,2614,0.7932338427095748,1.3522165751447373
335,47,16.611078831094247,2,77336,31857,1387,981,2939,0.7976945146071468,1.3552583388157742
335,48,16.662768775266123,2,79064,31010,1348,837,3275,0.8037662265115764,1.3596570246356514
335,49,16.715,1,81010,30040,1308,690,3616,0.8112858590397379,1.363990106691525
335,50,16.76776695296637,1,83149,28941,1252,548,3903,0.8139646960707034,1.3655036205180096
335,51,16.821064249278425,1,85485,27721,1186,421,4170,0.8186828443515978,1.3679491275748643
335,52,16.874886663241274,0,87956,26381,1114,313,4396,0.8238641459061044,1.3713213550010648
335,53,16.929229120659336,0,90505,24935,1039,227,4544,0.8296887427226182,1.3747316668365708
335,54,16.984086691654376,0,93075,23407,965,162,4672,0.8331655119826347,1.3761654300007313
335,55,17.039454583951308,0,95609,21825,894,113,4719,0.8359291429900773,1.3783859104946172
335,56,17.09532813659341,0,98076,20220,829,79,4705,0.8370118420456963,1.3796198202548828
